Leidimo serija ir nr.,Regionas,Rajonas,Nuosavybės forma,Urėdija,Girininkija,Kvartalas,Sklypai,Plotas,Kad. vietovė,Kad. blokas,Kad. nr.,Kirtimo rūšis,Galiojimo pradžia,Galiojimo pabaiga
A - 31320,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,340,"8a,12a,18a,21a",0.9,6661,0004,0146,Plynas kirtimas,2017-01-03,2017-12-31
A - 31324,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,323,12,0.4,6615,0002,0065,Plynas kirtimas,2017-01-03,2017-12-31
A - 31324,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,323,13,2.3,6615,0002,0065,Plynas kirtimas,2017-01-03,2017-12-31
A - 31326,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,40,3,1.8,6615,0003,0110,Atvejinis kirtimas,2017-01-03,2017-12-31
A - 31326,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,40,4,0.9,6615,0003,0110,Plynas kirtimas,2017-01-03,2017-12-31
A - 31326,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,40,5,0.5,6615,0003,0110,Plynas kirtimas,2017-01-03,2017-12-31
A - 31326,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,40,6,0.3,6615,0003,0110,Atvejinis kirtimas,2017-01-03,2017-12-31
A - 31329,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,113,2a,1.8,6611,0006,0003,Atvejinis kirtimas,2017-01-04,2017-12-31
A - 31329,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,113,3a,0.7,6611,0006,0003,Atvejinis kirtimas,2017-01-04,2017-12-31
A - 31329,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,113,3b,0.4,6611,0006,0003,Atvejinis kirtimas,2017-01-04,2017-12-31
A - 31329,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,113,9a,0.1,6611,0006,0003,Atvejinis kirtimas,2017-01-04,2017-12-31
A - 31346,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,50,10,0.6,6611,0003,0296,Plynas kirtimas,2017-01-17,2017-12-31
A - 31349,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,5,11,3.0,6674,0002,0019,Plynas kirtimas,2017-01-17,2017-12-31
A - 31365,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,5,14a,0.4,6674,0002,0067,Plynas kirtimas,2017-01-23,2017-12-31
A - 31365,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,5,19c,0.3,6674,0002,0067,Plynas kirtimas,2017-01-23,2017-12-31
A - 31365,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,5,5a,0.7,6674,0002,0067,Plynas kirtimas,2017-01-23,2017-12-31
A - 31365,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,5,6b,0.4,6674,0002,0067,Plynas kirtimas,2017-01-23,2017-12-31
A - 31366,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,301,11a,0.6,6669,0001,0054,Plynas kirtimas,2017-01-23,2017-12-31
A - 31367,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,3,13a,0.3,6674,0001,0116,Plynas kirtimas,2017-01-23,2017-12-31
A - 31368,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,3,"14a,15a,15b",0.8,6674,0002,0068,Plynas kirtimas,2017-01-23,2017-12-31
A - 31386,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,332,10a,1.0,6604,0001,0740,Plynas kirtimas,2017-02-02,2017-12-31
A - 31389,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,80,"3a,3b,3e,4c",1.1,6611,0007,0041,Plynas kirtimas,2017-02-07,2017-12-31
A - 31389,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,80,"3c,3d",1.6,6611,0007,0041,Plynas kirtimas,2017-02-07,2017-12-31
A - 31393,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,30,13,0.5,6615,0003,0098,Plynas kirtimas,2017-02-07,2017-12-31
A - 31399,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,302,3,0.4,6669,0001,0184,Plynas kirtimas,2017-02-13,2017-12-31
A - 31399,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,302,6b,3.0,6669,0001,0184,Plynas kirtimas,2017-02-13,2017-12-31
A - 31399,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,302,9b,0.7,6669,0001,0184,Plynas kirtimas,2017-02-13,2017-12-31
A - 34206,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,19,"1,2",2.3,6674,0004,0008,Plynas kirtimas,2017-02-15,2017-12-31
A - 34212,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,98,"22,23",0.7,6661,0001,0183,Plynas kirtimas,2017-02-20,2017-12-31
A - 34219,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,98,23,0.2,6661,0001,0184,Plynas kirtimas,2017-02-24,2017-12-31
A - 34237,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,341,"24,24a,27",2.6,6661,0004,0322,Plynas kirtimas,2017-03-28,2017-12-31
A - 34264,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,335,12b,1.0,6661,0002,0073,Plynas kirtimas,2017-05-16,2017-12-31
A - 34959,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,154,1,0.7,6604,0001,0911,Plynas kirtimas,2017-06-20,2017-12-31
A - 34969,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,137,22a,0.3,6615,0002,0089,Plynas kirtimas,2017-06-27,2017-12-31
A - 34969,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,137,27a,2.0,6615,0002,0089,Plynas kirtimas,2017-06-27,2017-12-31
A - 34969,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,137,27b,0.6,6615,0002,0089,Plynas kirtimas,2017-06-27,2017-12-31
A - 34970,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,137,20a,0.5,6615,0002,0089,Atrankinis kirtimas,2017-06-27,2017-12-31
A - 34970,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,137,29,0.6,6615,0002,0089,Atrankinis kirtimas,2017-06-27,2017-12-31
A - 34987,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,340,27,0.2,6661,0002,0243,Plynas kirtimas,2017-07-11,2017-12-31
A - 34987,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,340,29,0.4,6661,0002,0243,Plynas kirtimas,2017-07-11,2017-12-31
A - 34987,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,340,29,0.8,6661,0002,0243,Plynas kirtimas,2017-07-11,2017-12-31
A - 34987,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,340,31,0.4,6661,0002,0243,Plynas kirtimas,2017-07-11,2017-12-31
A - 34987,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,340,36,1.1,6661,0002,0243,Plynas kirtimas,2017-07-11,2017-12-31
A - 34987,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,340,41,0.1,6661,0002,0243,Atrankinis kirtimas,2017-07-11,2017-12-31
A - 34987,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,340,42,0.2,6661,0002,0243,Plynas kirtimas,2017-07-11,2017-12-31
A - 34988,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,340,29,0.1,6661,0002,0242,Plynas kirtimas,2017-07-11,2017-12-31
A - 34988,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,340,32,0.8,6661,0002,0242,Plynas kirtimas,2017-07-11,2017-12-31
A - 34998,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,340,"44a,49a",0.5,6661,0004,0042,Plynas kirtimas,2017-07-18,2017-12-31
A - 34998,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,340,"46a,51a",1.0,6661,0004,0042,Plynas kirtimas,2017-07-18,2017-12-31
A - 34998,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,340,48a,0.5,6661,0004,0042,Plynas kirtimas,2017-07-18,2017-12-31
A - 34998,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,340,53a,0.4,6661,0004,0042,Plynas kirtimas,2017-07-18,2017-12-31
A - 38010,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,352,13,0.4,6611,0001,0025,Plynas sanitarinis kirtimas (TN),2017-08-14,2017-12-31
A - 38028,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,336,15,1.8,6661,0002,0021,Plynas kirtimas,2017-09-05,2017-12-31
A - 38028,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,336,17,0.2,6661,0002,0021,Plynas kirtimas,2017-09-05,2017-12-31
A - 38043,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,18,1a,2.7,6674,0004,0007,Plynas kirtimas,2017-10-04,2017-12-31
A - 38065,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,342,17a,0.7,6661,0004,0327,Plynas kirtimas,2017-11-14,2017-12-31
A - 38065,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,342,21a,2.1,6661,0004,0327,Plynas kirtimas,2017-11-14,2017-12-31
A - 38065,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,342,22a,0.2,6661,0004,0327,Plynas kirtimas,2017-11-14,2017-12-31
A - 38073,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,4,11,0.3,6674,0002,0027,Plynas kirtimas,2017-12-12,2018-12-31
A - 38073,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,4,1a,0.3,6674,0002,0027,Plynas kirtimas,2017-12-12,2018-12-31
A - 38073,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,4,4a,0.3,6674,0002,0027,Plynas kirtimas,2017-12-12,2018-12-31
A - 38075,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,4,5a,1.5,6674,0002,0027,Plynas sanitarinis kirtimas (PN),2017-12-12,2018-12-31
A - 38077,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,49,17,1.8,6611,0003,0016,Plynas kirtimas,2017-12-19,2018-12-31
A - 38077,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,49,"8,19",1.9,6611,0003,0016,Plynas kirtimas,2017-12-19,2018-12-31
A - 9068,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,12,5,0.6,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9068,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,137,5,3.4,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9068,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,137,6,1.8,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9068,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,138,12,2.1,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9068,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,14,10,1.0,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9068,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,144,11,2.5,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9068,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,144,12,0.5,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9068,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,144,2,0.4,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9068,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,15,12,1.1,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9068,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,15,13,0.5,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9068,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,15,13,0.6,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9068,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,27,16,2.5,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9068,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,34,17,0.9,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9068,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,34,9,0.9,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9068,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,52,4,1.5,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9068,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,52,5,1.2,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9094,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,12,8,1.0,0,0,0,Plynas kirtimas,2017-05-04,2017-12-31
A - 9094,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,137,1,1.4,0,0,0,Atvejinis kirtimas,2017-05-04,2017-12-31
A - 9094,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,152,1,1.3,0,0,0,Atvejinis kirtimas,2017-05-04,2017-12-31
A - 9094,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,21,4,0.3,0,0,0,Plynas kirtimas,2017-05-04,2017-12-31
A - 9094,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,53,17,0.9,0,0,0,Atvejinis kirtimas,2017-05-04,2017-12-31
A - 9094,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,57,14,3.2,0,0,0,Plynas kirtimas,2017-05-04,2017-12-31
A - 9094,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,62,9,0.7,0,0,0,Plynas kirtimas,2017-05-04,2017-12-31
A - 9094,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,65,7,0.7,0,0,0,Plynas kirtimas,2017-05-04,2017-12-31
A - 9094,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,65,8,1.0,0,0,0,Plynas kirtimas,2017-05-04,2017-12-31
A - 9094,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gustonių girininkija,65,9,0.7,0,0,0,Plynas kirtimas,2017-05-04,2017-12-31
A - 25793,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Karsakiškio girininkija,191,"55a,55b,55c",1.5,6681,0001,0024,Plynas kirtimas,2017-01-01,2017-12-31
A - 25793,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Karsakiškio girininkija,191,68,1.0,6681,0001,0024,Plynas kirtimas,2017-01-01,2017-12-31
A - 31315,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Karsakiškio girininkija,232,"36a,36b",0.9,6672,0002,0074,Plynas kirtimas,2017-01-02,2017-12-31
A - 31315,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Karsakiškio girininkija,232,"40a,40b",0.3,6672,0002,0074,Plynas kirtimas,2017-01-02,2017-12-31
A - 31355,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Karsakiškio girininkija,223,40,0.7,6681,0001,0015,Plynas kirtimas,2017-01-20,2017-12-31
A - 34207,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Karsakiškio girininkija,207,31,1.6,6681,0001,0081,Plynas kirtimas,2017-02-17,2017-12-31
A - 34236,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Karsakiškio girininkija,419,15a,0.3,6626,0003,0088,Atrankinis kirtimas,2017-03-23,2017-12-31
A - 34236,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Karsakiškio girininkija,419,15b,0.3,6626,0003,0088,Atvejinis kirtimas,2017-03-23,2017-12-31
A - 34244,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Karsakiškio girininkija,418,22,3.0,6622,0001,0090,Plynas kirtimas,2017-04-18,2017-12-31
A - 34248,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Karsakiškio girininkija,195,4a,0.6,6671,0002,0022,Plynas kirtimas,2017-04-20,2017-12-31
A - 34257,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Karsakiškio girininkija,154,"12a,27a,27b,31",1.2,6672,0002,0058,Plynas kirtimas,2017-05-09,2017-12-31
A - 34266,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Karsakiškio girininkija,433,33,1.4,6681,0004,0099,Atvejinis kirtimas,2017-05-16,2017-12-31
A - 34266,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Karsakiškio girininkija,433,40,2.3,6681,0004,0099,Plynas kirtimas,2017-05-16,2017-12-31
A - 34296,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Karsakiškio girininkija,424,56a,2.1,6681,0002,0131,Atrankinis kirtimas,2017-06-09,2017-12-31
A - 34296,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Karsakiškio girininkija,424,56b,0.4,6681,0002,0131,Plynas kirtimas,2017-06-09,2017-12-31
