Leidimo serija ir nr.,Regionas,Rajonas,Nuosavybės forma,Urėdija,Girininkija,Kvartalas,Sklypai,Plotas,Kad. vietovė,Kad. blokas,Kad. nr.,Kirtimo rūšis,Galiojimo pradžia,Galiojimo pabaiga
A - 23854,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Kretingos miškų urėdija,Šernų girininkija,78,"1a,2a",1.5,5544,0005,0133,Plynas kirtimas,2016-12-27,2017-12-31
A - 27301,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Kretingos miškų urėdija,Šernų girininkija,913,14b,0.3,5510,0005,0565,Plynas kirtimas,2016-07-21,2016-12-31
A - 9515,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šernų girininkija,167,2,0.6,0,0,0,Plynas kirtimas,2016-01-25,2016-12-31
A - 9515,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šernų girininkija,167,4,1.2,0,0,0,Plynas kirtimas,2016-01-25,2016-12-31
A - 9515,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šernų girininkija,173,1,0.9,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2016-01-25,2016-12-31
A - 9515,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šernų girininkija,173,16,2.6,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2016-01-25,2016-12-31
A - 9515,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šernų girininkija,24,15,0.7,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2016-01-25,2016-12-31
A - 9515,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šernų girininkija,24,4,0.6,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2016-01-25,2016-12-31
A - 9515,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šernų girininkija,24,9,1.4,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2016-01-25,2016-12-31
A - 9515,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šernų girininkija,264,10,4.2,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2016-01-25,2016-12-31
A - 9515,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šernų girininkija,268,11,1.3,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2016-01-25,2016-12-31
A - 9515,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šernų girininkija,268,15,0.6,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2016-01-25,2016-12-31
A - 9515,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šernų girininkija,5,11,1.3,0,0,0,Plynas kirtimas,2016-01-25,2016-12-31
A - 9518,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šernų girininkija,16,17,2.1,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2016-01-27,2016-12-31
A - 9518,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šernų girininkija,85,44,1.3,0,0,0,Plynas kirtimas,2016-01-27,2016-12-31
A - 9518,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šernų girininkija,85,45,0.7,0,0,0,Plynas kirtimas,2016-01-27,2016-12-31
A - 9518,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šernų girininkija,90,4,0.7,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2016-01-27,2016-12-31
A - 9518,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šernų girininkija,90,5,1.6,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2016-01-27,2016-12-31
A - 9518,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šernų girininkija,90,6,2.1,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2016-01-27,2016-12-31
A - 9523,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šernų girininkija,278,10,0.6,0,0,0,Plynas kirtimas,2016-02-09,2016-12-31
A - 9523,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šernų girininkija,278,9,1.0,0,0,0,Plynas kirtimas,2016-02-09,2016-12-31
A - 9529,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šernų girininkija,22,6,1.0,0,0,0,Plynas kirtimas,2016-03-01,2016-12-31
A - 9564,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šernų girininkija,35,7,0.9,0,0,0,Plynas kirtimas,2016-11-16,2016-12-31
A - 9514,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šventosios girininkija,15,8,1.6,0,0,0,Atrankinis kirtimas,2016-01-15,2016-12-31
A - 9514,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šventosios girininkija,21,47,1.7,0,0,0,Plynas kirtimas,2016-01-15,2016-12-31
A - 9514,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šventosios girininkija,21,54,0.6,0,0,0,Plynas kirtimas,2016-01-15,2016-12-31
A - 9514,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šventosios girininkija,22,34,0.9,0,0,0,Atrankinis kirtimas,2016-01-15,2016-12-31
A - 9514,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šventosios girininkija,22,36,0.5,0,0,0,Atrankinis kirtimas,2016-01-15,2016-12-31
A - 9514,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šventosios girininkija,23,20,1.4,0,0,0,Plynas kirtimas,2016-01-15,2016-12-31
A - 9514,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šventosios girininkija,23,34,2.6,0,0,0,Plynas kirtimas,2016-01-15,2016-12-31
A - 9514,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šventosios girininkija,25,5,0.8,0,0,0,Atrankinis kirtimas,2016-01-15,2016-12-31
A - 9514,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šventosios girininkija,26,13,0.6,0,0,0,Atrankinis kirtimas,2016-01-15,2016-12-31
A - 9514,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šventosios girininkija,26,24,1.0,0,0,0,Atrankinis kirtimas,2016-01-15,2016-12-31
A - 9514,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šventosios girininkija,35,27,0.6,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2016-01-15,2016-12-31
A - 9514,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šventosios girininkija,44,17,1.1,0,0,0,Atrankinis kirtimas,2016-01-15,2016-12-31
A - 9514,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šventosios girininkija,55,20,0.3,0,0,0,Atrankinis kirtimas,2016-01-15,2016-12-31
A - 9514,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šventosios girininkija,59,12,0.3,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2016-01-15,2016-12-31
A - 9514,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šventosios girininkija,60,10,4.5,0,0,0,Atrankinis kirtimas,2016-01-15,2016-12-31
A - 9547,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šventosios girininkija,38,33,0.8,0,0,0,Plynas kirtimas,2016-07-21,2016-12-31
A - 9547,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šventosios girininkija,38,37,1.2,0,0,0,Plynas kirtimas,2016-07-21,2016-12-31
A - 9547,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šventosios girininkija,39,16,1.2,0,0,0,Plynas kirtimas,2016-07-21,2016-12-31
A - 9547,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šventosios girininkija,39,27e,1.5,0,0,0,Plynas kirtimas,2016-07-21,2016-12-31
A - 9547,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Šventosios girininkija,63,38,1.9,0,0,0,Plynas kirtimas,2016-07-21,2016-12-31
A - 9512,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,162,27e,5.7,0,0,0,Plynas kirtimas,2016-01-01,2016-12-31
A - 9512,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,162,8e,0.2,0,0,0,Plynas kirtimas,2016-01-01,2016-12-31
A - 9512,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,162,9e,1.1,0,0,0,Plynas kirtimas,2016-01-01,2016-12-31
A - 9512,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,164,26e,0.5,0,0,0,Plynas kirtimas,2016-01-01,2016-12-31
A - 9512,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,164,27e,0.4,0,0,0,Plynas kirtimas,2016-01-01,2016-12-31
A - 9512,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,164,28e,0.5,0,0,0,Plynas kirtimas,2016-01-01,2016-12-31
A - 9512,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,164,35e,1.5,0,0,0,Plynas kirtimas,2016-01-01,2016-12-31
A - 9512,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,164,36e,0.5,0,0,0,Plynas kirtimas,2016-01-01,2016-12-31
A - 9512,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,164,37,0.2,0,0,0,Plynas kirtimas,2016-01-01,2016-12-31
A - 9512,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,92,23,0.5,0,0,0,Plynas kirtimas,2016-01-01,2016-12-31
A - 9512,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,92,25,0.5,0,0,0,Plynas kirtimas,2016-01-01,2016-12-31
A - 9513,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,101,12e,0.8,0,0,0,Plynas kirtimas,2016-01-04,2016-12-31
A - 9519,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,162,24,2.7,0,0,0,Atrankinis kirtimas,2016-02-01,2016-12-31
A - 9519,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,162,31,0.7,0,0,0,Atrankinis kirtimas,2016-02-01,2016-12-31
A - 9519,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,164,20,0.6,0,0,0,Atrankinis kirtimas,2016-02-01,2016-12-31
A - 9519,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,96,4,0.7,0,0,0,Plynas kirtimas,2016-02-01,2016-12-31
A - 9528,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,33,19e,1.2,0,0,0,Plynas kirtimas,2016-02-22,2016-12-31
A - 9528,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,33,19f,1.4,0,0,0,Plynas kirtimas,2016-02-22,2016-12-31
A - 9528,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,37,11,2.0,0,0,0,Plynas kirtimas,2016-02-22,2016-12-31
A - 9528,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,39,1e,0.3,0,0,0,Plynas kirtimas,2016-02-22,2016-12-31
A - 9528,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,39,2e,0.6,0,0,0,Plynas kirtimas,2016-02-22,2016-12-31
A - 9528,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,39,7e,0.3,0,0,0,Plynas kirtimas,2016-02-22,2016-12-31
A - 9528,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,39,8f,0.2,0,0,0,Plynas kirtimas,2016-02-22,2016-12-31
A - 9528,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,43,5,0.5,0,0,0,Plynas kirtimas,2016-02-22,2016-12-31
A - 9528,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,54,15,0.6,0,0,0,Plynas kirtimas,2016-02-22,2016-12-31
A - 9528,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,61,2,1.1,0,0,0,Plynas kirtimas,2016-02-22,2016-12-31
A - 9528,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,68,21,0.9,0,0,0,Plynas kirtimas,2016-02-22,2016-12-31
A - 9539,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,101,17e,0.1,0,0,0,Plynas kirtimas,2016-05-13,2016-12-31
A - 9539,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,101,17f,1.1,0,0,0,Plynas kirtimas,2016-05-13,2016-12-31
A - 9539,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,101,18f,0.4,0,0,0,Plynas kirtimas,2016-05-13,2016-12-31
A - 9539,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,101,5,0.3,0,0,0,Plynas kirtimas,2016-05-13,2016-12-31
A - 9539,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,101,8e,1.0,0,0,0,Plynas kirtimas,2016-05-13,2016-12-31
A - 9539,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,101,9f,0.7,0,0,0,Plynas kirtimas,2016-05-13,2016-12-31
A - 9539,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,103,1,0.5,0,0,0,Plynas kirtimas,2016-05-13,2016-12-31
A - 9539,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,103,3e,1.1,0,0,0,Plynas kirtimas,2016-05-13,2016-12-31
A - 9543,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,100,14,3.8,0,0,0,Atvejinis kirtimas,2016-06-13,2016-12-31
A - 9543,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,115,13,0.4,0,0,0,Plynas kirtimas,2016-06-13,2016-12-31
A - 9543,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,14,11,0.5,0,0,0,Plynas kirtimas,2016-06-13,2016-12-31
A - 9543,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,14,12e,0.7,0,0,0,Plynas kirtimas,2016-06-13,2016-12-31
A - 9543,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,14,13e,0.3,0,0,0,Plynas kirtimas,2016-06-13,2016-12-31
A - 9543,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,14,17e,0.7,0,0,0,Plynas kirtimas,2016-06-13,2016-12-31
A - 9543,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,14,19e,1.4,0,0,0,Plynas kirtimas,2016-06-13,2016-12-31
A - 9543,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,14,19f,0.7,0,0,0,Plynas kirtimas,2016-06-13,2016-12-31
A - 9543,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,14,22e,0.7,0,0,0,Plynas kirtimas,2016-06-13,2016-12-31
A - 9543,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,20,4e,0.4,0,0,0,Plynas kirtimas,2016-06-13,2016-12-31
A - 9543,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,20,5e,1.0,0,0,0,Plynas kirtimas,2016-06-13,2016-12-31
A - 9554,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,16,11,0.7,0,0,0,Plynas kirtimas,2016-09-30,2016-12-31
A - 9554,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,16,14e,0.8,0,0,0,Plynas kirtimas,2016-09-30,2016-12-31
A - 9554,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,16,24e,1.5,0,0,0,Plynas kirtimas,2016-09-30,2016-12-31
A - 9554,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,16,24f,0.5,0,0,0,Plynas kirtimas,2016-09-30,2016-12-31
A - 9554,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,16,27,0.3,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2016-09-30,2016-12-31
A - 9554,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,16,32e,0.2,0,0,0,Plynas kirtimas,2016-09-30,2016-12-31
A - 9560,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,41,26,0.7,0,0,0,Plynas kirtimas,2016-10-13,2016-12-31
A - 9560,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,41,27,0.6,0,0,0,Plynas kirtimas,2016-10-13,2016-12-31
A - 9560,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,52,10,0.3,0,0,0,Plynas kirtimas,2016-10-13,2016-12-31
A - 9560,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,52,15e,0.6,0,0,0,Plynas kirtimas,2016-10-13,2016-12-31
A - 9560,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,52,16e,0.4,0,0,0,Plynas kirtimas,2016-10-13,2016-12-31
A - 9560,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,52,17e,0.2,0,0,0,Plynas kirtimas,2016-10-13,2016-12-31
A - 9560,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,52,24,0.6,0,0,0,Plynas kirtimas,2016-10-13,2016-12-31
A - 9560,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,52,25e,0.3,0,0,0,Plynas kirtimas,2016-10-13,2016-12-31
A - 9560,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,valstybinė,Kretingos miškų urėdija,Vaineikių girininkija,52,26e,0.4,0,0,0,Plynas kirtimas,2016-10-13,2016-12-31
A - 15717,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Kretingos miškų urėdija,Vėžaičių girininkija,37,"23,27",0.4,5559,0003,0018,Plynas kirtimas,2016-01-05,2016-12-31
A - 15730,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Kretingos miškų urėdija,Vėžaičių girininkija,1006,20,0.3,5555,0004,0015,Plynas sanitarinis kirtimas (PN),2016-01-07,2016-12-31
A - 15735,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Kretingos miškų urėdija,Vėžaičių girininkija,1002,"5a,7a",1.7,5555,0002,0092,Plynas kirtimas,2016-01-11,2016-12-31
A - 15735,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Kretingos miškų urėdija,Vėžaičių girininkija,1002,5b,0.3,5555,0002,0092,Atrankinis kirtimas,2016-01-11,2016-12-31
A - 15744,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Kretingos miškų urėdija,Vėžaičių girininkija,973,"1a,2b,8a",0.8,5559,0002,0113,Plynas kirtimas,2016-01-18,2016-12-31
A - 15744,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Kretingos miškų urėdija,Vėžaičių girininkija,973,"1e,9a,8b",1.6,5559,0002,0113,Plynas kirtimas,2016-01-18,2016-12-31
A - 15749,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Kretingos miškų urėdija,Vėžaičių girininkija,986,"10,11",0.6,5525,0004,0045,Atvejinis kirtimas,2016-01-19,2016-12-31
A - 15749,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Kretingos miškų urėdija,Vėžaičių girininkija,986,11,0.1,5525,0004,0045,Plynas kirtimas,2016-01-19,2016-12-31
A - 15750,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Kretingos miškų urėdija,Vėžaičių girininkija,29,"13a,26a",1.7,5501,0004,0093,Atvejinių kirtimų (paskutinis atvejis),2016-01-21,2016-12-31
